id,QRコード読取日時,アンケート回答日時,言語,会員ID,県,エリア,業種,生まれ年,性別,国籍,世帯年収(金額),世帯年収(通貨),訪日目的ALL,観光・レジャー,家族・知人訪問,ハネムーン,学校関係の旅行,スポーツ・スポーツ観戦,イベント,留学,治療・検診,インセンティブツアー,ビジネス（展示会・見本市）,ビジネス（国際会議）,ビジネス（企業ミーティング）,ビジネス（研修）,ビジネス（その他ビジネス）,トランジット,日本国内在住,その他,同伴者,滞在日数,旅の総予算(金額),旅の総予算(通貨),宿泊予算(金額),宿泊予算(通貨),旅行情報元ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,宿泊予約サイト(例：Agoda、Expedia、Booking.com等),口コミサイト（Tripadvisor等）,Google Mapなどの地図アプリやサイトでの検索,Instagram,X (Twitter),Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,特になし,訪日回数,訪問目的(県)ALL,日本食を食べること,日本の酒を飲むこと（日本酒・焼酎等）,旅館に宿泊,温泉入浴,自然・景勝地観光,繁華街の街歩き,ショッピング,美術館・博物館・動植物園・水族館,テーマパーク,スキー・スノーボード,その他スポーツ（ゴルフ等）,舞台・音楽鑑賞,スポーツ観戦（相撲・サッカー等）,自然体験ツアー・農山漁村体験,四季の体感（花見・紅葉・雪等）,映画・アニメ縁の地を訪問,日本の歴史・伝統文化体験,日本の日常生活体験,日本のポップカルチャーを楽しむ,上記には当てはまるものがない,訪問目的(施設)ALL,行きたい観光スポットがあったから,景観・自然・気候を楽しみたいから,行きたいお店・ここでしか購入できないものがあるから,泊まりたいホテル・旅館があるから,温泉を楽しみたいから,地域の食事や特産品を味わいたい（or買いたい）から,ドライブ・ツーリングを楽しみたいから,写真を撮影したいから,日常を離れ、バカンスを楽しみたいから,費用が手頃だから,以前に訪問し気に入ったから,友人・知人に勧められたから,テレビ・雑誌・インターネットで紹介されていたから,同行者が訪問したがったから,ツアーに組み込まれていたから,出張など用事があったため,満足度(施設),満足度の理由(施設),一人当たりの消費額(施設)(金額),一人当たりの消費額(施設)(通貨),交通手段(施設)ALL,レンタカー,借上バス,路線バス,タクシー,ハイヤー,自転車,鉄道,徒歩,認知経路(施設)ALL,家族・知人への推奨度(施設),推奨度の理由(旅行),推奨度の理由(旅行)_ja
513,2024-11-22 15:03:52,2024-11-22 15:09:36,英語,556,石川県,金沢,体験・観光施設,1971,男,イタリア,45000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,15,3000,ドル/アメリカ　$(USD),500,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
個人のブログ
",1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
繁華街の街歩き
美術館・博物館・動植物園・水族館
舞台・音楽鑑賞
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,"行きたい観光スポットがあったから
テレビ・雑誌・インターネットで紹介されていたから
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,大変満足,,1000,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
口コミサイト（Tripadvisor等）
個人のブログ
",10,,
518,2024-11-22 15:28:27,2024-11-22 15:29:40,英語,553,石川県,金沢,その他,2000,男,米国 ,110000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,15,4000,ドル/アメリカ　$(USD),2000,ドル/アメリカ　$(USD),"旅行会社ホームページ
YouTube
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
ショッピング
",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,0,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,"Google Mapなどの地図アプリやサイトでの検索
",8,,
515,2024-11-22 15:08:44,2024-11-22 15:33:36,英語,558,石川県,金沢,体験・観光施設,2004,男,オーストラリア,0,ドル/オーストラリア　A$(AUD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,150,0,ドル/オーストラリア　A$(AUD),6000,円/日本　￥(JPY),"航空会社ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
個人のブログ
その他インターネットサイト（検索サイトを除く）
自国の親戚・知人
日本在住の親族・知人
",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
温泉入浴
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
スキー・スノーボード
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,満足,,550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"Google Mapなどの地図アプリやサイトでの検索
Instagram
",6,,
516,2024-11-22 15:22:29,2024-11-22 15:40:22,英語,559,石川県,金沢,体験・観光施設,1982,男,ロシア,100000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,14,2000,ドル/アメリカ　$(USD),50,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
旅行会社ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
YouTube
その他インターネットサイト（検索サイトを除く）
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,600,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"日本政府観光局(JNTO)ホームページ
",9,,
519,2024-11-22 15:43:46,2024-11-22 15:46:31,英語,561,石川県,金沢,体験・観光施設,1996,男,その他,0,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恋人,22,0,ドル/アメリカ　$(USD),0,ドル/アメリカ　$(USD),"その他インターネットサイト（検索サイトを除く）
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本の歴史・伝統文化体験
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,0,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,"地方観光協会ホームページ
",8,,
524,2024-11-22 17:39:25,2024-11-22 17:45:20,英語,566,石川県,金沢,体験・観光施設,1988,男,イタリア,110000,ポンド/イギリス　&pound;(GBP),"観光・レジャー
ハネムーン
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,14,4500,ポンド/イギリス　&pound;(GBP),800,ポンド/イギリス　&pound;(GBP),"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
YouTube
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"日本食を食べること
繁華街の街歩き
美術館・博物館・動植物園・水族館
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
",1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"特になし
",8,,
521,2024-11-22 16:04:53,2024-11-22 17:59:06,英語,563,石川県,金沢,体験・観光施設,1985,女,英国,110000,ポンド/イギリス　&pound;(GBP),"ハネムーン
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,14,4000,ポンド/イギリス　&pound;(GBP),800,ポンド/イギリス　&pound;(GBP),"口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
YouTube
旅行ガイドブック
自国の親戚・知人
",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"日本食を食べること
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"行きたい観光スポットがあったから
テレビ・雑誌・インターネットで紹介されていたから
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,満足,No,550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"Google Mapなどの地図アプリやサイトでの検索
YouTube
旅行ガイドブック
",10,No,いいえ
525,2024-11-22 20:11:33,2024-11-22 20:15:13,英語,567,石川県,金沢,体験・観光施設,1987,女,その他,60000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,14,750000,円/日本　￥(JPY),255000,円/日本　￥(JPY),"口コミサイト（Tripadvisor等）
Instagram
YouTube
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,"旅館に宿泊
温泉入浴
自然・景勝地観光
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
",0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
写真を撮影したいから
",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,満足,Very beautiful garden,500,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,"その他インターネットサイト（検索サイトを除く）
",7,,
526,2024-11-22 21:43:02,2024-11-22 21:47:45,繁体,506,石川県,金沢,体験・観光施設,1955,男,台湾 ,1,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,14,500000,円/日本　￥(JPY),250000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
Google Mapなどの地図アプリやサイトでの検索
",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,接待人員非常親切,3000,円/日本　￥(JPY),"路線バス
鉄道
",0,0,1,0,0,0,1,0,"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
",10,兼六園及金澤城必須要慢慢體會,兼六園と金沢城はゆっくりと体験する必要があります。
532,2024-11-23 10:37:47,2024-11-23 10:43:04,英語,574,石川県,金沢,体験・観光施設,1998,男,イタリア,10000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,18,2000,ユーロ/欧州連合　&euro;(XEU),25,ユーロ/欧州連合　&euro;(XEU),"旅行会社ホームページ
宿泊施設ホームページ
航空会社ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
自国の親戚・知人
",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
自然体験ツアー・農山漁村体験
映画・アニメ縁の地を訪問
日本の歴史・伝統文化体験
日本の日常生活体験
日本のポップカルチャーを楽しむ
",1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
行きたいお店・ここでしか購入できないものがあるから
泊まりたいホテル・旅館があるから
温泉を楽しみたいから
地域の食事や特産品を味わいたい（or買いたい）から
ドライブ・ツーリングを楽しみたいから
写真を撮影したいから
日常を離れ、バカンスを楽しみたいから
費用が手頃だから
以前に訪問し気に入ったから
友人・知人に勧められたから
",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,大変不満,,150,ユーロ/欧州連合　&euro;(XEU),"鉄道
",0,0,0,0,0,0,1,0,"Instagram
YouTube
",10,,
530,2024-11-23 10:31:37,2024-11-23 10:49:42,英語,572,石川県,金沢,体験・観光施設,1988,男,その他,120000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,45,12000,ドル/アメリカ　$(USD),4500,ドル/アメリカ　$(USD),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
個人のブログ
日本政府観光局の案内所
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"自然・景勝地観光
美術館・博物館・動植物園・水族館
日本の歴史・伝統文化体験
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"Google Mapなどの地図アプリやサイトでの検索
",6,,
536,2024-11-23 11:59:39,2024-11-23 12:02:53,英語,579,石川県,金沢,体験・観光施設,1994,男,タイ,0,バーツ/タイ　Bht(THB),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,6,200000,円/日本　￥(JPY),3000,円/日本　￥(JPY),"Instagram
Facebook
YouTube
個人のブログ
自国の親戚・知人
日本在住の親族・知人
その他
",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
日本の歴史・伝統文化体験
",1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,満足,,0,円/日本　￥(JPY),"路線バス
徒歩
",0,0,1,0,0,0,0,1,"Google Mapなどの地図アプリやサイトでの検索
YouTube
個人のブログ
日本在住の親族・知人
",9,,
538,2024-11-23 12:00:13,2024-11-23 12:04:35,英語,580,石川県,金沢,体験・観光施設,1990,女,タイ,1000000,バーツ/タイ　Bht(THB),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,7,60000,バーツ/タイ　Bht(THB),3000,バーツ/タイ　Bht(THB),"日本政府観光局(JNTO)ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
Facebook
その他
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"繁華街の街歩き
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,10000,元/中国　Y(CNY),"路線バス
徒歩
",0,0,1,0,0,0,0,1,"旅行会社ホームページ
",9,,
541,2024-11-23 12:13:32,2024-11-23 12:17:24,繁体,583,石川県,金沢,体験・観光施設,1990,男,台湾 ,1000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,5,1000,ドル/アメリカ　$(USD),2500,円/日本　￥(JPY),"宿泊施設ホームページ
航空会社ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
自国の親戚・知人
",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"日本食を食べること
自然・景勝地観光
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,大変満足,,550,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,"Google Mapなどの地図アプリやサイトでの検索
YouTube
",9,,
542,2024-11-23 12:14:03,2024-11-23 12:18:16,繁体,584,石川県,金沢,体験・観光施設,1990,男,台湾 ,1,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,5,1000,ドル/アメリカ　$(USD),50000,円/日本　￥(JPY),"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
個人のブログ
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,10,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,"Google Mapなどの地図アプリやサイトでの検索
",8,,
537,2024-11-23 11:59:51,2024-11-23 12:24:16,英語,578,石川県,金沢,体験・観光施設,1994,女,タイ,0,円/日本　￥(JPY),"観光・レジャー
日本国内在住
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,友人・知人,365,700000,円/日本　￥(JPY),100000,円/日本　￥(JPY),"Google Mapなどの地図アプリやサイトでの検索
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,"日本食を食べること
旅館に宿泊
自然・景勝地観光
繁華街の街歩き
ショッピング
テーマパーク
スキー・スノーボード
",1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,-,1000,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,"旅行専門誌
",10,-,もちろんです！翻訳したい文を教えてください。
544,2024-11-23 12:38:53,2024-11-23 12:43:06,英語,586,石川県,金沢,体験・観光施設,1991,女,スペイン,110000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,90,7500,ユーロ/欧州連合　&euro;(XEU),3000,ユーロ/欧州連合　&euro;(XEU),"口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
個人のブログ
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"自然・景勝地観光
繁華街の街歩き
日本の歴史・伝統文化体験
日本の日常生活体験
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
費用が手頃だから
友人・知人に勧められたから
",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,満足,,700,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"Google Mapなどの地図アプリやサイトでの検索
",8,,
545,2024-11-23 12:58:56,2024-11-23 13:03:17,英語,587,石川県,金沢,体験・観光施設,1990,男,スペイン,30000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
ハネムーン
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,18,2000,ユーロ/欧州連合　&euro;(XEU),100,ユーロ/欧州連合　&euro;(XEU),"旅行会社ホームページ
その他インターネットサイト（検索サイトを除く）
旅行ガイドブック
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"自然・景勝地観光
繁華街の街歩き
テーマパーク
日本の日常生活体験
",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"個人のブログ
旅行ガイドブック
",8,,
547,2024-11-23 13:05:35,2024-11-23 13:10:33,英語,589,石川県,金沢,体験・観光施設,1992,男,その他,30000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,17,280000,円/日本　￥(JPY),100000,円/日本　￥(JPY),"YouTube
その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
スキー・スノーボード
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
",1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,550,円/日本　￥(JPY),"鉄道
徒歩
",0,0,0,0,0,0,1,1,"自国の親戚・知人
",9,,
552,2024-11-23 13:45:22,2024-11-23 13:49:47,英語,595,石川県,金沢,体験・観光施設,1993,男,オーストラリア,125000,ドル/オーストラリア　A$(AUD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,14,1200,ドル/オーストラリア　A$(AUD),1500,ドル/オーストラリア　A$(AUD),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
Google Mapなどの地図アプリやサイトでの検索
YouTube
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"自然・景勝地観光
美術館・博物館・動植物園・水族館
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
写真を撮影したいから
",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,満足,,550,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"日本政府観光局(JNTO)ホームページ
YouTube
",8,,
554,2024-11-23 13:48:33,2024-11-23 13:51:42,英語,594,石川県,金沢,体験・観光施設,1986,男,香港,2000000,ドル/香港　HK$(HKD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,7,100000,ドル/香港　HK$(HKD),50000,ドル/香港　HK$(HKD),"宿泊施設ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"日本食を食べること
温泉入浴
",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,A,500,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"Google Mapなどの地図アプリやサイトでの検索
",8,,
551,2024-11-23 13:31:25,2024-11-23 13:51:45,英語,593,石川県,金沢,体験・観光施設,1995,女,香港,600000,ドル/香港　HK$(HKD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恋人,9,10000,ドル/香港　HK$(HKD),7000,ドル/香港　HK$(HKD),"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"日本食を食べること
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
",1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,,800,円/日本　￥(JPY),"鉄道
",0,0,0,0,0,0,1,0,"Google Mapなどの地図アプリやサイトでの検索
",7,,
